,index,company,date,link,location,sallary,summary,title,text
140,0,"
        Wyre",30+ days ago,https://www.indeed.com/rc/clk?jk=5d08d7a405f71e34&fccid=8d989eca9fbf6617&vjs=3,"San Francisco, CA",,"
            Strong knowledge of Bitcoin, Ethereum (e.g., ERC-20, ERC-721), and other protocols. Wyre is the leading infrastructure provider in crypto....","
Product Manager
","
• Jumped on a call with key partners to understand their needs and strategic plans.
• Made tough priority calls and trade-offs balancing available time, talent, and critical business needs.
• Planned product directly with partners that are founders of $1B+ startups in the space.
• Sat down with leadership teams deploying smart contracts that are capturing $1M+ in daily active value.
• Evaluated the flows of our partners looking to optimize conversion funnels for 50k+ new users per month.
• Collaborated with engineering leads to set up your teams for success in executing on the roadmap.
• Had a finger on the pulse of your team and initiatives through regular check-ins.
• Attended a community meetup to learn and support the ecosystem and build relationships with the teams contributing to the ecosystems progression.
• Got your hands dirty with data sources in-house and third party providers to predict the leaks in our offerings, and catch trends before they surface to our partners and their users.
• Met with operational leads to establish and maintain strong communication channels essential for running the overall business.
• Interacted with partners to evangelize our product.
• Built and shipped an internal MVP that you think will be part of this ecosystems future.
• Reviewed and published metrics for your product.
• Read a tweet from a satisfied client about a feature that you put into production.
• Experience as a product manager and in the crypto space.
• Strong knowledge of Bitcoin, Ethereum (e.g., ERC-20, ERC-721), and other protocols.
• Exceptional ability to research, execute, educate, and discuss with partners
• Ability to communicate and align resources across multiple teams.
• Get a true stake in the company
• Health, dental, and vision benefits for you and your family
• Unlimited paid time off to relax and recharge
• Option to take pay in digital currencies

Wyre is the leading infrastructure provider in crypto. After trading over $3.5 billion in cryptocurrency assets and completing over $750 million in bank-to-bank FX payments, we have an established network of relationships with leading banks and exchanges. Using Wyre's API, customers are able to instantly convert fiat to crypto globally in over 50 countries, in 8 different fiat currencies, and over cryptocurrencies. We focus on compliance, licensing, and regulatory aspects so our partners can do what they do best, creating amazing tools on the blockchain.Our APIs have been helping leading brokerage services, exchanges, institutions, banks, and traditional fintech teams (remittance/payroll/savings) looking to add crypto. We power $1B+ of transfers, and maintain a perfect track record for security. If you are obsessed with the ecosystem, and excited to be working with the top tier platforms of the ecosystem, then we will put you in a position to accomplish the best work that the industry has seen to date.Product is the hot seat, and especially in a market that evolves as rapidly as crypto. You bring your thirst for changing the world, and together we'll make sure that it's delivered to millions. We're looking for someone who backs themselves and articulates their hypotheses for the future of product at Wyre, and the crypto ecosystem at large.We're excited to have you join us on this adventure.BenefitsAbout WyreEstablished in 2013, Wyre has put its stamp on the fintech world. We've grown our expertise in crypto wallets, virtual bank accounts, cross-border money transfer, and corporate payments, and we're using that knowledge now to help other crypto projects grow by providing the infrastructure.Our mission is to help crypto projects interact with the fiat world. Wyre's API provides onramps and offramps, foreign exchange, and crypto liquidity to users of various crypto projects including decentralized exchanges.Come #buidl with us!We're headquartered in San Francisco's vibrant Mission district.How We WorkWe're a group of good and honest people with good intentions to build something meaningful in a very complex and sometimes unknown industry.Personal interaction, in particular, is something we emphasize a lot. We've spent the past few years building a family and strive hard to find people who make others want to be around them. We love to be around happy people. We're extremely transparent internally and love to build relationships with our partners.We are self-driven. We are passionate. We are team players. We are family. We are Wyre."
141,1,"

        Consensys",30+ days ago,https://www.indeed.com/rc/clk?jk=8110c4329434f896&fccid=c3c98aa2beea188e&vjs=3,"New York, NY",,"
            Design, develop and implement blockchain protocol packages for Ethereum. Use formal methods to test the correctness of Ethereum Protocols....","
Senior Blockchain Protocol Engineer (PegaSys)
","
• Craft and maintain interfaces for API and Storage teams
• Use formal methods to test the correctness of Ethereum Protocols
• Deep understanding of OOD/OOP distributed systems; designing and developing large scale, high availability software preferably in Java
• Experience analyzing data structures and algorithms and issues related to scale, security and availability
• Experience working with language and compiler design or crypto engineering
• Experience with and/or interest in some of the following areas:
• Collaborative by nature; willing to give and receive feedback
• MSc or PhD preferred but not required
• Understanding we are a globally distributed, remote-first team; Comfortable with handling uncertainty and ambiguity

About ConsenSysConsenSys is a venture production studio passionate about building and scaling tools and enterprise software products powered by Ethereum. Our mission is to use these solutions to power the emerging economic, social, and political operating systems of the planet.Our teams are busy at work building the future of identity, financial markets, commerce, security, infrastructure, and more. If you are someone that thrives in an exciting environment where being disciplined, determined, and resilient are a requirement, we would love for you to join us.The Protocol Engineering Group (PegaSys) team within ConsenSys creates and contributes to the software which operates Ethereum networks from the public chain to enterprise ecosystems. PegaSys is on a mission to enable the decentralized future by building a next-generation enterprise-grade blockchain platform.We are set to grow the ecosystem around blockchain and technologies through products that drive enterprise adoption. This work spans all layers of the (Enterprise) Ethereum protocol stack: block processing, networking, storage, and cryptography. Some of the challenges we have been focusing on include security, scalability, performance and robustness.Our path to success lies in interactions and open source contributions coming from our engagement with ConsenSys Enterprise, academic, EEA, and Ethereum Foundation communities. Some of our notable engagements include our work in Dubai as City Blockchain Advisor, Swarm storage community, and EEA vision. Current ground-level activities revolve around re-architecture of blockchain clients like Geth and Quorum into modular, pluggable, and service-oriented components.----------------------------------------------"
142,2,"
        Crowdcreate",30+ days ago,https://www.indeed.com/rc/clk?jk=4fb5a3a2488ce9bf&fccid=7f74b00cc8415fe1&vjs=3,"Los Angeles, CA 90079",,"
            We travel to the largest crypto conferences in the world and have networked with thought leaders like the Founder of Litecoin (Charlie Lee), Co-Founder of...","
Experienced Cryptocurrency Community Manager
","About this Job

 Crowdcreate is the #1 community management and growth agency in the cryptocurrency and tech world. We’re consistently ranked as one of the best crypto marketing agencies throughout the web. We’ve been featured on Medium.com, GoodFirms.co, and named as one of IndieGoGo’s top partner agencies. Our team has worked on over 40+ startup projects and have years of crowdfunding expertise in working with some of the largest blockchain and enterprises companies in the world. We’re connected to the most influential people in Blockchain.

 We travel to the largest crypto conferences in the world and have networked with thought leaders like the Founder of Litecoin (Charlie Lee), Co-Founder of Ethereum (Joseph Lubin) and the biggest Bitcoin Whale VC Investor (Tim Draper). Click on our team page to see us in action.We connect our clients with over 100 channels across 15 countries in 8 languages. We have attributed more than 2.57 billion views and can provide geo-specific targeting. We are based in Downtown Los Angeles, with an option to work from home.

Manage and moderate client communities which includes: Learning about the project, finding out their history, and discovering their message. Help recruit more moderators online from active communities and participant pools. Clearly and promptly respond to queries, questions, and concerns from participants and potential participants. Introduce and network new users. Host and seed discussions in our communities and our Discord room. Create an active community based on crowd creating products.



An Employee We are Expecting:

Prior blockchain experience

 A fluent level of English (fluency in other languages is a big plus, especially Russian, Korean, Chinese) Past history with blockchain technology whether it’s research, trading, etc. Understanding of ICOs, TGE, and ITOs.

 History or knowledge of community moderation and building, especially in the crypto space.

 Trustworthy and able to work with integrity remotely.

 A ‘hands-on’ approach, desire to take initiative & set your own goals to maximize results



Compensation:

 

 Experience and learn the how-tos of a blossoming industry from the comfort of your home. First dibs on getting hired on our Development Help and Engagement Team after the trial period, a stable position. A stellar recommendation from the Crowdcreate Team. Compensation depends on experience and will most likely be an hourly rate or stipend.

 About Crowdcreate

 

 Crowdcreate is a top-ranked global ICO and crowdfunding growth marketing agency based in Los Angeles, California. We've help many top 100 crypto projects grow an organic community of investors and members raising over $98 million across 50+ projects since 2014. Crowdcreate operates one of the largest network of crypto YouTube, Twitter influencers, and passionate crypto enthusiasts in all major languages, timezones, and countries. We understand the algorithm for virality and can help you trend to the top of the ICO charts. The numbers don’t lie. 81% of investors turn to social signals such as influencers, buzz and community management to make decisions. 74% of average investors trust social media influencers to inform them on good projects. With Crowdcreate, you’ll be able to unlock new audiences and build credibility for your ICO."
143,3,"

        GoDaddy",30+ days ago,https://www.indeed.com/rc/clk?jk=be8e7c7ebc1fdb75&fccid=1d223a639e0206ab&vjs=3,"Cambridge, MA",,"
            Desirable, but not required- knowledge of distributed ledger or blockchain technology (Bitcoin, Ethereum, Hyperledger Sawtooth, Hyperledger Fabric etc..)....","
Senior Backend Software Development Engineer -
","GoDaddy powers the world's largest cloud platform dedicated to small, independent ventures. With nearly 18 million customers worldwide and over 77 million domain names under management, GoDaddy is the place people come to name their idea, build a professional website, attract customers and manage their work. Our mission is to give our customers the tools, insights and the people to transform their ideas and personal initiative into success. To learn more about the company visit www.GoDaddy.com.

The GoDaddy Domains team is seekinga seasoned Engineer to work on forward looking experiences using Blockchain.

We are looking for a mid level backend software developer who will join a small team of strong engineers responsible for designing, implementing, and supporting a solution based on distributed blockchain-based network. Your primary responsibility will be analyzing requirements, designing technology around a certain business scenario, building and launching the backend for an innovative digital ledger solution.
• Brainstorm and help evaluate applications for new tools and technologies as they continually evolve
• Be involved in the global blockchain community—stay in touch and participate in the latest improvement proposals
• Maintain and extend current client- and server-side applications responsible for integration and business logic
• Integration of user-facing elements developed by a front-end developers with server side logic
• Building reusable code and libraries for future use
• Optimization of the application for maximum speed and scalability
• Proficiency in one of the high level languages: GoLang (desirable), PHP, Ruby, Python, C#, C++, Java etc.
• Strong knowledge of concurrency and writing efficient and safe multithreaded code.
• Basic understanding of front-end technologies and platforms, such as JavaScript, HTML5, and CSS
• Desirable, but not required- knowledge of distributed ledger or blockchain technology (Bitcoin, Ethereum, Hyperledger Sawtooth, Hyperledger Fabric etc..)

GoDaddy is proud to be an equal opportunity employer. We will not discriminate against any applicant or employee on the basis of age, race, color, creed, religion, sex, sexual orientation, gender, gender identity or expression, medical condition, national origin, ancestry, citizenship, marital status or civil partnership/union status, physical or mental disability, pregnancy, childbirth, genetic information, military and veteran status, or any other basis prohibited by applicable federal, state or local law. GoDaddy will consider for employment qualified applicants with criminal histories in a manner consistent with local and federal requirements.

If you need assistance completing an application for a position with us, please reach out to our Recruiting Team at Recruiting@godaddy.com

To submit your application to this position, please click Apply ."
144,4,"
        dYdX - Open Positions",30+ days ago,https://www.indeed.com/rc/clk?jk=e6302081ce0bd0dc&fccid=f29c1fe639f1fdd8&vjs=3,"San Francisco, CA",,"
            Analyze Ethereum blockchain data. At dYdX you'll have an opportunity to build state-of-the-art decentralized technology that will redefine global financial...","
Software Engineer - Fullstack
","
• We invented the leading protocol for decentralized exchange of options and margin trades
• dYdX is founded by an ex-Coinbase, ex-Uber engineer, with Princeton CS background. Our team has previous experience at Google, Bloomberg, Amazon, Bain, NerdWallet and other top companies
• We're a world-class team with top backers and advisors, including Andreessen Horowitz, Polychain Capital, Brian Armstrong, Fred Ehrsam, Naval Ravikant, Elad Gil and more
• Build APIs that interact with our system
• Work across the entire stack to build, test and ship new user facing products on top of the dYdX protocol
• You have a depth of technical experience and have demonstrated excellence through previous work
• You are a fast learner who can quickly master new technologies
• You've worked on high quality products in the finance or security space
• You have experience with Node, React, Redux, and/or Postgres
• You have an understanding of blockchain technology

At dYdX you'll have an opportunity to build state-of-the-art decentralized technology that will redefine global financial markets. By joining us at this early stage you will make fundamental decisions that will shape the course of dYdX. We prefer passionate quick learners with a history of excellence at top companies and/or universities."
145,5,"

        Crowe",30+ days ago,https://www.indeed.com/rc/clk?jk=d4ee44ceea46acae&fccid=994b5c764776123e&vjs=3,"Denver, CO 80202 (Lodo area)",,"
            Advanced technical knowledge of blockchain platforms such as Ethereum, Hyperledger, Quorum, and others. Blockchain Consulting - Manager....","
Blockchain Consulting
","The mission of the Crowe Blockchain practice is to develop proprietary applications that enable our clients to transform existing businesses and establish new service offerings. Crowe is seeking a Blockchain consultant (Manager) to become an integral part of this burgeoning practice. In this newly established role, the Consultant will provide technical leadership throughout the project life cycle, from ideation to application development. The Consultant will develop thought leadership, participate in client presentations, lead project development efforts, and be an ambassador of the technology.
• Understanding of Industry 4.0 and the related technologies and implications.
• Ability to solve business problems through the development and application of blockchain.
• Understanding of blockchain technology and how it is used in the corporate environment.
• Ability to describe and detail complex technology concepts in simple and understandable terms to non-technical clients.
• Strong oral and written communication skills with the ability to work with business and IT personnel.
• Participate in identifying and developing new blockchain applications.
• Drive project development from use case through implementation
• Create and deliver thought leadership relating to blockchain projects and ideas.
• This position may require overnight travel to client sites, which at times can be up to 80%.

Your Journey at Crowe Starts Here:

At Crowe Horwath LLP, you have the opportunity to deliver creative solutions to today’s complex business issues. Crowe’s accounting, consulting, and technology personnel are recognized for their expertise and understanding of process frameworks and enabling technologies, along with their dedication to delivering measurable results that help clients build business value. Our focus on emerging technology solutions along with our dedication to career growth and exceptional client value has resulted in a firm that is routinely recognized as a “Best Place to Work.” We are 75 years strong and still growing. Come grow with us!
• 5 to 7+ years of consulting experience (client-facing) with experience in either financial services, healthcare, manufacturing, supply chain, and/or operations management.
• Advanced technical knowledge of blockchain platforms such as Ethereum, Hyperledger, Quorum, and others.
• Knowledge of enterprise blockchain and blockchain as a service
• Experience in IT assurance or internal audit is beneficial
• Relevant experiences may also include strategy development, innovation leadership, or entrepreneurial endeavors.
• Experience providing functional/team management of projects related to one or more of the following:
• Experience with planning and scoping projects, creating detailed estimates, and assistance with proposal writing

Educational background in one or more of these areas:



The above statements are intended to describe the essential job functions and level of work performed by individuals assigned to this classification. They are not to be construed as an exhaustive list of all duties performed by personnel occupying this position.

Firmwide (FW): Firmwide is comprised of the Office of the CEO and COO. The OCEO is responsible for developing strategies and implementing plans approved by the Executive Committee. In addition, the Office of the CEO ensures counseling, leadership, support, advice and assistance as necessary to all partners and firm administrators.

At Crowe, we know that great people is what makes a great firm. We value our people and offer employees a comprehensive benefits package.

Learn more about what working at Crowe can mean for you.

How You Can Grow:

We will cultivate your talent in an inclusive culture that values diversity. You will have the chance to meet on a consistent basis with your Career Coach who will guide you in your career goals and aspirations.

Learn more about where talent can prosper.

Crowe (www.crowe.com) is one of the largest public accounting, consulting and technology firms in the United States. Crowe uses its deep industry expertise to provide audit services to public and private entities while also helping clients reach their goals with tax, advisory, risk and performance services. Crowe is recognized by many organizations as one of the country's best places to work. Crowe serves clients worldwide as an independent member of Crowe Global, one of the largest global accounting networks in the world. The network consists of more than 200 independent accounting and advisory services firms in more than 130 countries around the world."
146,6,"

        Tron",30+ days ago,https://www.indeed.com/rc/clk?jk=e769db541d5eb753&fccid=0291d13b357c085b&vjs=3,"San Francisco, CA",,"
            Experience with development on other blockchains, ie Ethereum; TRON is dedicated to build the infrastructure for a decentralized Internet....","
Engineering Manager, Blockchain
","
• Research new and upcoming changes and trends in the blockchain-based technical field;
• Maintain documentation and guides for using and connecting to TRON's blockchain network;
• Establish and maintain the environments in which blockchain solutions can be implemented, including development, testing, and production environments;
• Travel to China occasionally to work with the team in person.
• Willing to / Able to research and implement cutting-edge blockchain technology;
• Good at one or more of these languages: Java, Go, or C/C++;
• Comfortable in a multinational startup, especially working with China, environment;
• Experience in the development of blockchain technology;
• Experience with development on other blockchains, ie Ethereum;

TRON is dedicated to build the infrastructure for a decentralized Internet. The Tron Protocol, one of the largest blockchain-based operating systems in the world, offers scalable, high-availability, and high-throughput platform that serves as the foundation for all decentralized applications in the TRON ecosystem.Your job will include, but are not limited to:Learn more about TRONhttps://tron.network/enindex.htmlhttps://github.com/tronprotocolhttps://www.facebook.com/tronfoundationhttps://twitter.com/tronfoundation?lang=enPursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
147,7,"
        Zeus Protocol",30+ days ago,https://www.indeed.com/rc/clk?jk=5411ec8fd3e9b206&fccid=0e09a1c513c70fb1&vjs=3,"San Francisco, CA",,"
            Experience interacting with Ethereum nodes (web3.js). ZeusProtocol, a decentralized network capable of large-scale, verifiable computation....","
Full-Stack Software Engineer
","ZeusProtocol, a decentralized network capable of large-scale, verifiable computation. We aim to scale the current capabilities of blockchain computation, focusing specifically on decentralized machine learning applications. The network also has a novel mechanism for competitive algorithm development and enables open standards for model and algorithm provenance. Applications include: blockchain analytics, wallet id, super-oracle capable of complex computation, machine learning applications across industry, and crypto-currency transfer between different chains.

We’re looking for a Full-Stack Software Engineer who will take a key role on our team to develop various on-chain and off-chain blockchain applications. Our Full-Stack Software Engineer must be knowledgeable in all stages of software development. We are looking for a person who believe in the future of cryptocurrencies and is ready to build cutting-edge blockchain technologies.

You’ll be working alongside other engineers and developers, collaborating on the various layers of the infrastructure for our network.
• Collaborate with the rest of the engineering team to design and launch new features.
• Experience working with graphic designers and converting designs to visual elements.
• Understanding and implementation of security and data protection.
• Experience in building of microservices with Docker.
• Knowledge of code versioning tools such as Git.
• Prior blockchain experience is a big plus (not required for good candidate).

Please send your resume and a short description on your interest in the role to careers@zeusprotocol.com."
148,8,"

        kraken",30+ days ago,https://www.indeed.com/rc/clk?jk=904df06b3bd067b4&fccid=66d394411dd2efad&vjs=3,Remote,,"
            Tell us about your experience with Bitcoin, Ethereum, or alts. Kraken is one of the largest and most successful bitcoin exchanges in the world and we’re growing...","
UI/UX Frontend Security Engineer
","Kraken is one of the largest and most successful bitcoin exchanges in the world and we’re growing faster than ever. We’re looking for people who constantly push themselves to think differently and chart exciting new paths in a rapidly growing industry. Kraken is a diverse group of dreamers and doers, we truly believe our success depends on having both in spades. Join us and the movement to change the way the world thinks about money.

Learn more about us:

Catch up on our blog

Our Engineering team is having a blast while delivering the most sophisticated crypto-trading platform out there. Help us continue to define and lead the industry."
149,9,"

        Veem",30+ days ago,https://www.indeed.com/rc/clk?jk=ab29bf7bb3bb3063&fccid=17e01ad6227dbe2a&vjs=3,"San Francisco, CA",,"
            Have experience with Blockchain nodes such as Bitcoin, Ethereum, Hyperledger, or other implementations. Veem is seeking a DevOps Engineer to join our growing...","
DevOps Engineer
","
• Evolve and maintain Veem's cloud-based production and pre-production infrastructure in AWS, focusing on site reliability, performance, scaling, and disaster recovery
• Design and build ""Infrastructure as Code"" through code reuse, automation frameworks, scripts, and tooling for CI/CD pipelines
• Create system performance, application performance, and security monitoring tools to detect errors/incidents for proactive alerting and remediation
• Develop and improve our security posture (via security as code) across a continuous delivery environment and cloud based production environments. This includes policy, training, monitoring, response, and compliance functions.
• 3 years experience building ""Infrastructure as Code"" with a strong understanding of Amazon Web Services (AWS) inherent in highly available, scalable environments, including capabilities such as VPC, ELB, IAM, ASG, EC2, CloudTrail, Lambda, and others
• 5 years of working knowledge with networking and network/system security, including firewalls, IP networking, VPNs, DNS, routing, switching, load balancers, WAF/firewalls, DDOS protection, and monitoring.
• 3 years hands-on experience on implementing ""Security as code"" seen through Application Security architectures in the context of CI/CD
• Hands-on experience with scripting and coding using Python, Bash, Perl, or Ruby
• Bachelor's degree in Computer Science, Engineering or similar field from an accredited four-year university required.
• Have experience with Blockchain nodes such as Bitcoin, Ethereum, Hyperledger, or other implementations
• Working knowledge with data warehouses and/or Big Data such as Redshift, Snowflake, RDS, Hadoop, MapR, Spark.
• Have the ability to fluently read and write code in multiple different languages such as Java, Javascript, Go, Ruby, Etc.
• Experience with SIEM, IPS/IDS, security operations, incident analysis, incident handling, vulnerability management, or testing, log analysis, and forensics
• Experience with creating policies, processes, and collecting evidence as it relates to industry security standards (PCI, SOC2)
• A focus on delivering impact and value.
• A selfless approach, checking your ego at the door.
• You're motivated by both open-ended problems and a pragmatic get-it-done work ethic

Veem is seeking a DevOps Engineer to join our growing team to innovate the next generation of our global payments platform. As a DevOps Engineer, the candidate will help architect and maintain a broad range of infrastructure and automation with an eye for self-healing solutions. This individual will also be responsible for building upon our current security posture to mature it the next level.----------------Responsibilities--------------------------Experience----------The ideal candidate has a history similar to...Skills above and beyond...Culturally, you embody..."
150,0,"

        Consensys",30+ days ago,https://www.indeed.com/rc/clk?jk=6d6e3859293c124b&fccid=c3c98aa2beea188e&vjs=3,"Raleigh, NC",,"
            ConsenSys was started by co-founder of Ethereum Joseph Lubin, with over 50 projects and 1,000+ members around the world....","
Full-stack Engineer - Kaleido
","
• Work closely with the lead, the design team, fellow engineers, and the product team to rapidly deliver new offerings and a great UX
• Develop and plan the technical direction of new offerings
• Write readable, maintainable code that is built to scale.
• Stay up-to-date on technical options and help select the right technology for each task.
• Strong sense of ownership and pride in the code you write
• Highly collaborative engineers who build good relationships with colleagues and communicate clearly.
• You will be part of a small team that is focused on getting things done. And being able to take initiative is the key to success.
• Comfortable with fluid requirements and ability to pivot easily.
• Passionate about building products that users will love.
• B.S. or M.S in Comp Sci or related field

Kaleido is a rapidly growing start-up aiming to make blockchain radically simple for organizations to adopt so that our societies will fully benefit from decentralized models and technologies. Kaleido, the Blockchain Business Cloud, is the first SaaS platform built for Enterprise Blockchain. It dramatically accelerates and simplifies private blockchain network creation and operation for enterprises. Kaleido is running hundreds of blockchain networks around the world for its enterprise customers and is the leading blockchain technology provider for Amazon Web Services, a strategic partner.Kaleido is set apart by its culture focused on putting people first and that's manifested in how we treat each other, how we build products, and how we deliver it to our customers.We move fast, put real product in customers' hands, and iterate and learn as we move towards scale. This will allow you to make an immediate, high impact within a small, and nimble team.Blockchain is a rapidly developing emerging technology and we're excited to be one of the first pioneers in the field. Our team comes with deep technical experience and a dedication to the project, but we still like to have fun and take full advantage of our startup environment by playing ping pongs during breaks, enjoying beer on the tap after work, and more. Our team, based in urban startup hub Raleigh, NC., is continually growing and looking for more like-minded individuals. Find out more at https://kaleido.io ( https://kaleido.io )Kaleido is incubated by ConsenSys, a venture production studio and the leading technology firm in blockchain globally. ConsenSys was started by co-founder of Ethereum Joseph Lubin, with over 50 projects and 1,000+ members around the world. The ConsenSys mission is to use the decentralized solutions from its projects to fundamentally reshape the economic, social, and political operating systems of the planet.ResponsibilitiesWhat we're looking forTechnical QualificationsPreferred Technical QualificationsKaleido is proud to be an equal opportunity employer and deeply values diversity. We strive to create an inclusive environment for the diverse cultures, perspectives, and experiences in our workforce."
151,1,"
        SFOX",30+ days ago,https://www.indeed.com/rc/clk?jk=6f79f5362313b815&fccid=d73dc8b5826665fe&vjs=3,"Los Angeles, CA",,"
            Full command of Node.js, Ethereum, Solidity, Go, Python, git and Continuous Integration/Deployment based workflows....","
Software Engineer: Blockchain
","
• Passion to work on public key cryptography (and blockchain)
• Server side and blockchain experience is a plus
• Experience with javascript, Go, and C++
• Good practical knowledge of sql in general and mysql in particular
• Passion for innovation and for working in early stage startups
• Work on developing our blockchain solutions and securing our advanced trade platform
• Full command of Node.js, Ethereum, Solidity, Go, Python, git and Continuous Integration/Deployment based workflows
• Formally trained and experience in cryptography, systems security, cloud security and privacy, distributed database systems and data analytics
• Previous hands-on software engineering experience working with cryptographic solutions, API-based applications, Amazon AWS, mobile and web-based blockchain software products on Linux-based, Windows, Android, and iOS platforms

SFOX is seeking a server side developer to work on blockchain technology. If you like blockchains, cyber security, cryptography, solving Rubik's cubes - we want to talk to you.RoleYou will work on making it easy to use blockchains, secure our systems and improve our key management systems. You will work closely with our founder and CTO and learn how to work on blockchain platforms, applied cryptography, financial engineering, and much more!About YouWhat you'll doWe love"
152,2,"

        Tron",30+ days ago,https://www.indeed.com/rc/clk?jk=af9d3619a88d2255&fccid=0291d13b357c085b&vjs=3,"San Francisco, CA",,"
            Experience with development on other blockchains, ie Ethereum; TRON is dedicated to build the infrastructure for a decentralized Internet....","
Software Engineer
","TRON is dedicated to build the infrastructure for a decentralized Internet. The Tron Protocol, one of the largest blockchain-based operating systems in the world, offers scalable, high-availability, and high-throughput platform that serves as the foundation for all decentralized applications in the TRON ecosystem.

Your job will include, but are not limited to:
• Maintain documentation and guides for using and connecting to TRON's blockchain network;
• Establish and maintain the environments in which blockchain solutions can be implemented, including development, testing, and production environments.
• Familiar with one or more of these languages: Java, Go, or C/C++;
• Experience in the development of blockchain technology;
• Experience with development on other blockchains, ie Ethereum;

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
153,3,"

        Ernst & Young OM",30+ days ago,https://www.indeed.com/rc/clk?jk=6603eb22951bd3b4&fccid=1544766d4c2915b0&vjs=3,"Cambridge, MA",,"
            Previous experience with Ethereum (including Solidity), Hyperledger and/or Bitcoin highly desirable but not essential....","
Distributed Application Consultant
",". 



 Job Summary:

 As part of the Tax Emerging Technology Lab and Global Blockchain Lab, you will have the opportunity to solve technical problems and provide innovative solutions to build and support client systems, applications on distributed infrastructure platforms like Blockchain. 



 Essential Functions of the Job:

 Design and develop applications in different blockchain platforms such as Hyperledger, Ethereum, Bitcoin and other distributed computing environments. 



 Development Responsibilities:

 Learn how to design and develop in the emerging space of distributing computing applications. 

Keep up to date on emerging capabilities in this fast-growing area and identify where and how new capabilities can be applied. 

Translate requirements from architects and product managers into functional code. 

Think through and anticipate how hackers and others may attempt to subvert or misuse applications. 

Contribute to EY’s internal knowledge base on best practices in this emerging technology area. 



 Knowledge and Skills Requirements:

 2-6 years of experience in application development, preferably on immature platforms and with emerging technologies. 

Expertise in public key cryptography, Zero Knowledge Proofs, and other advanced cryptographic concepts 

Demonstrable knowledge and experience with JavaScript development, including either (though ideally both); 

Express and Node 

React and/or Angular 

Demonstrable knowledge and experience with testing frameworks such as Mocha or Jasmine. 

Demonstrable knowledge and experience with database technologies such as NoSQL and SQL. 

Previous development experience in Agile teams, ideally with knowledge of TDD environments which are remotely led. 

Interest in Blockchain and associated concepts such as smart contracts. 

Previous experience with Ethereum (including Solidity), Hyperledger and/or Bitcoin highly desirable but not essential. 

Previous experience in Go, Python or Bash shell scripting is desirable but not essential. 

Understanding of web-scale application development architectures such as SOA and SaaS/PaaS. 

Previous experience of container technologies such as Docker is desirable but not essential. 

Previous experience of tools, deploying and configuring environment in Microsoft Azure is desirable but not essential. 

Passionate about technology and applying it to business solutions. 

Comfortable dealing with ambiguity and a changing environment. 

Self-starter-able to work on his/her own initiative with minimal supervision. 

Candidate must be interested in working in a collaborative environment and possess good client interfacing skills, good communication skills and able to work in both a team environment as well as individually. 



 Job Requirements:

 Education:

 Mandatory: BE/ B.Tech or MCA or demonstrable equivalent knowledge 



 Experience:

 2 to 6 years of industry with hands-on experience in application development and/or cryptography/applied mathematics. 



 EY, an equal employment opportunity employer (Females/Minorities/Protected Veterans/Disabled), values the diversity of our workforce and the knowledge of our people."
154,4,"

        Tron",30+ days ago,https://www.indeed.com/rc/clk?jk=d99f4f281022fbd8&fccid=0291d13b357c085b&vjs=3,"San Francisco, CA",,"
            Experience with development on other blockchains, ie Ethereum; TRON is dedicated to build the infrastructure for a decentralized Internet....","
Senior Software Engineer
","TRON is dedicated to build the infrastructure for a decentralized Internet. The Tron Protocol, one of the largest blockchain-based operating systems in the world, offers scalable, high-availability, and high-throughput platform that serves as the foundation for all decentralized applications in the TRON ecosystem.

Your job will include, but are not limited to:
• Take the role of leading software engineers;
• Research new and upcoming changes and trends in the blockchain-based technical field;
• Maintain documentation and guides for using and connecting to TRON's blockchain network;
• Establish and maintain the environments in which blockchain solutions can be implemented, including development, testing, and production environments.
• Good at one or more of these languages: Java, Go, or C/C++;
• Comfortable in a multinational, especially working with China, startup environment;
• Experience in the development of blockchain technology;
• Experience with development on other blockchains, ie Ethereum;

Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
